0.39, 5.916000e+01
4.39, 7.007000e+01
8.40, 7.690000e+01
12.40, 8.093000e+01
16.41, 8.418000e+01
20.42, 8.511000e+01
24.42, 8.639000e+01
28.42, 8.738000e+01
32.41, 8.805000e+01
36.42, 8.705000e+01
40.44, 8.839000e+01
44.43, 8.738000e+01
48.44, 8.771000e+01
52.43, 8.705000e+01
56.45, 8.805000e+01
60.46, 8.771000e+01
64.45, 8.805000e+01
68.45, 8.805000e+01
72.44, 8.672000e+01
76.47, 8.639000e+01
80.47, 8.574000e+01
84.47, 8.607000e+01
88.47, 8.574000e+01
92.48, 8.574000e+01
96.49, 8.511000e+01
100.48, 8.543000e+01
104.48, 8.511000e+01
108.50, 8.449000e+01
112.49, 8.511000e+01
116.50, 8.449000e+01
120.49, 8.449000e+01
124.52, 8.418000e+01
128.50, 8.387000e+01
132.52, 8.357000e+01
136.51, 8.357000e+01
140.53, 8.357000e+01
144.52, 8.327000e+01
148.53, 8.267000e+01
152.52, 8.267000e+01
156.52, 8.237000e+01
160.54, 8.208000e+01
164.54, 8.208000e+01
168.55, 8.237000e+01
172.56, 8.208000e+01
176.55, 8.122000e+01
180.56, 8.122000e+01
184.56, 8.179000e+01
188.55, 8.122000e+01
192.55, 8.065000e+01
196.57, 8.009000e+01
200.57, 8.037000e+01
204.57, 8.009000e+01
208.58, 8.009000e+01
212.58, 7.954000e+01
216.59, 8.037000e+01
220.59, 8.037000e+01
224.59, 7.982000e+01
228.60, 7.927000e+01
232.60, 7.954000e+01
236.59, 7.934000e+01
240.61, 7.894000e+01
244.61, 7.873000e+01
248.62, 7.846000e+01
252.62, 7.873000e+01
256.62, 7.846000e+01
260.62, 7.793000e+01
264.63, 7.793000e+01
268.62, 7.793000e+01
272.64, 7.793000e+01
276.65, 7.793000e+01
280.64, 7.741000e+01
284.64, 7.741000e+01
288.66, 7.715000e+01
292.66, 7.690000e+01
296.66, 7.690000e+01
300.67, 7.664000e+01
304.65, 7.639000e+01
308.67, 7.639000e+01
312.68, 7.613000e+01
316.68, 7.564000e+01
320.68, 7.564000e+01
324.69, 7.588000e+01
328.69, 7.564000e+01
332.69, 7.514000e+01
336.69, 7.539000e+01
340.69, 7.514000e+01
344.71, 7.490000e+01
348.71, 7.490000e+01
352.71, 7.490000e+01
356.71, 7.417000e+01
360.71, 7.441000e+01
364.72, 7.393000e+01
368.73, 7.417000e+01
372.73, 7.417000e+01
376.74, 7.417000e+01
380.73, 7.346000e+01
384.74, 7.323000e+01
388.74, 7.323000e+01
392.75, 7.370000e+01
396.75, 7.299000e+01
400.76, 7.299000e+01
404.75, 7.323000e+01
408.76, 7.299000e+01
412.76, 7.276000e+01
416.78, 7.253000e+01
420.77, 7.299000e+01
424.77, 7.230000e+01
428.78, 7.184000e+01
432.79, 7.230000e+01
436.78, 7.230000e+01
440.80, 7.162000e+01
444.79, 7.162000e+01
448.78, 7.162000e+01
452.79, 7.095000e+01
456.80, 7.162000e+01
460.81, 7.117000e+01
464.80, 7.139000e+01
468.82, 7.117000e+01
472.82, 7.073000e+01
476.83, 7.051000e+01
480.82, 7.029000e+01
484.82, 7.029000e+01
488.83, 7.051000e+01
492.84, 7.029000e+01
496.84, 7.051000e+01
500.84, 7.007000e+01
504.84, 7.029000e+01
508.84, 6.985000e+01
512.85, 6.964000e+01
516.86, 6.964000e+01
520.85, 6.944000e+01
524.86, 6.921000e+01
528.86, 6.921000e+01
532.87, 6.921000e+01
536.87, 6.942000e+01
540.88, 6.921000e+01
544.89, 6.858000e+01
548.88, 6.837000e+01
552.89, 6.858000e+01
556.89, 6.858000e+01
560.90, 6.879000e+01
564.91, 6.795000e+01
568.90, 6.816000e+01
572.92, 6.795000e+01
576.91, 6.837000e+01
580.90, 6.816000e+01
584.91, 6.754000e+01
588.93, 6.733000e+01
592.92, 6.733000e+01
596.93, 6.693000e+01
600.93, 6.754000e+01
