0.47, 5.848000e+01
4.68, 7.029000e+01
8.40, 7.741000e+01
12.40, 8.150000e+01
16.41, 8.418000e+01
20.41, 8.574000e+01
24.41, 8.705000e+01
28.41, 8.805000e+01
32.42, 8.738000e+01
36.43, 8.805000e+01
40.43, 8.874000e+01
44.43, 8.839000e+01
48.42, 8.839000e+01
52.44, 8.805000e+01
56.44, 8.874000e+01
60.44, 8.771000e+01
64.44, 8.738000e+01
68.44, 8.771000e+01
72.45, 8.705000e+01
76.46, 8.705000e+01
80.46, 8.639000e+01
84.45, 8.672000e+01
88.48, 8.672000e+01
92.47, 8.607000e+01
96.48, 8.574000e+01
100.47, 8.574000e+01
104.48, 8.574000e+01
108.48, 8.511000e+01
112.50, 8.480000e+01
116.49, 8.543000e+01
120.49, 8.387000e+01
124.49, 8.480000e+01
128.50, 8.449000e+01
132.51, 8.418000e+01
136.52, 8.418000e+01
140.52, 8.387000e+01
144.52, 8.449000e+01
148.53, 8.327000e+01
152.52, 8.267000e+01
156.53, 8.267000e+01
160.53, 8.327000e+01
164.54, 8.297000e+01
168.54, 8.237000e+01
172.55, 8.208000e+01
176.56, 8.179000e+01
180.56, 8.122000e+01
184.56, 8.179000e+01
188.55, 8.122000e+01
192.58, 8.065000e+01
196.56, 8.122000e+01
200.58, 8.093000e+01
204.56, 8.093000e+01
208.57, 8.065000e+01
212.59, 8.037000e+01
216.58, 8.037000e+01
220.58, 8.037000e+01
224.59, 7.927000e+01
228.59, 7.954000e+01
232.60, 7.934000e+01
236.60, 7.927000e+01
240.59, 7.897000e+01
244.60, 7.857000e+01
248.62, 7.820000e+01
252.61, 7.846000e+01
256.62, 7.873000e+01
260.62, 7.846000e+01
264.64, 7.820000e+01
268.63, 7.793000e+01
272.64, 7.741000e+01
276.64, 7.741000e+01
280.64, 7.715000e+01
284.64, 7.715000e+01
288.66, 7.741000e+01
292.65, 7.715000e+01
296.66, 7.715000e+01
300.67, 7.639000e+01
304.66, 7.639000e+01
308.66, 7.588000e+01
312.67, 7.588000e+01
316.69, 7.639000e+01
320.69, 7.564000e+01
324.69, 7.564000e+01
328.69, 7.539000e+01
332.69, 7.588000e+01
336.70, 7.514000e+01
340.69, 7.539000e+01
344.71, 7.465000e+01
348.70, 7.514000e+01
352.71, 7.490000e+01
356.73, 7.465000e+01
360.72, 7.514000e+01
364.73, 7.441000e+01
368.72, 7.370000e+01
372.74, 7.393000e+01
376.74, 7.441000e+01
380.74, 7.370000e+01
384.75, 7.370000e+01
388.75, 7.323000e+01
392.75, 7.346000e+01
396.74, 7.323000e+01
400.75, 7.276000e+01
404.76, 7.323000e+01
408.76, 7.276000e+01
412.77, 7.253000e+01
416.78, 7.276000e+01
420.76, 7.230000e+01
424.78, 7.253000e+01
428.79, 7.230000e+01
432.78, 7.184000e+01
436.79, 7.207000e+01
440.78, 7.207000e+01
444.79, 7.117000e+01
448.80, 7.139000e+01
452.81, 7.139000e+01
456.80, 7.095000e+01
460.82, 7.073000e+01
464.80, 7.095000e+01
468.81, 7.117000e+01
472.82, 7.095000e+01
476.81, 7.095000e+01
480.83, 7.029000e+01
484.84, 7.051000e+01
488.83, 7.007000e+01
492.85, 7.051000e+01
496.85, 7.029000e+01
500.86, 6.985000e+01
504.84, 7.007000e+01
508.85, 6.964000e+01
512.86, 6.942000e+01
516.85, 6.985000e+01
520.86, 6.964000e+01
524.87, 6.879000e+01
528.88, 6.921000e+01
532.88, 6.901000e+01
536.88, 6.879000e+01
540.89, 6.891000e+01
544.89, 6.871000e+01
548.89, 6.858000e+01
552.91, 6.858000e+01
556.90, 6.816000e+01
560.91, 6.837000e+01
564.90, 6.858000e+01
568.92, 6.858000e+01
572.90, 6.837000e+01
576.91, 6.733000e+01
580.92, 6.795000e+01
584.92, 6.774000e+01
588.94, 6.774000e+01
592.94, 6.774000e+01
596.93, 6.774000e+01
600.94, 6.693000e+01
604.96, 6.693000e+01
608.95, 6.693000e+01
612.96, 6.673000e+01
616.96, 6.693000e+01
620.95, 6.693000e+01
624.97, 6.673000e+01
628.95, 6.633000e+01
632.97, 6.673000e+01
636.97, 6.633000e+01
640.97, 6.613000e+01
644.99, 6.633000e+01
648.99, 6.633000e+01
652.99, 6.633000e+01
656.99, 6.593000e+01
660.99, 6.534000e+01
665.00, 6.573000e+01
669.00, 6.515000e+01
673.01, 6.515000e+01
677.01, 6.534000e+01
681.01, 6.515000e+01
685.02, 6.476000e+01
689.02, 6.534000e+01
693.03, 6.457000e+01
697.02, 6.476000e+01
701.03, 6.457000e+01
705.03, 6.438000e+01
709.05, 6.457000e+01
713.04, 6.419000e+01
717.04, 6.419000e+01
721.06, 6.419000e+01
725.06, 6.419000e+01
729.06, 6.419000e+01
733.05, 6.419000e+01
737.07, 6.399000e+01
741.06, 6.381000e+01
745.07, 6.381000e+01
749.08, 6.381000e+01
753.08, 6.362000e+01
757.07, 6.344000e+01
761.09, 6.362000e+01
765.09, 6.362000e+01
769.09, 6.288000e+01
773.10, 6.325000e+01
777.10, 6.344000e+01
781.11, 6.344000e+01
785.11, 6.306000e+01
789.10, 6.251000e+01
793.12, 6.288000e+01
797.12, 6.288000e+01
801.13, 6.270000e+01
805.13, 6.215000e+01
809.13, 6.270000e+01
813.14, 6.270000e+01
817.14, 6.233000e+01
821.14, 6.251000e+01
825.14, 6.215000e+01
829.16, 6.197000e+01
833.14, 6.233000e+01
837.16, 6.197000e+01
841.15, 6.161000e+01
845.16, 6.143000e+01
849.17, 6.143000e+01
853.16, 6.161000e+01
857.17, 6.161000e+01
861.18, 6.143000e+01
865.18, 6.107000e+01
869.20, 6.143000e+01
873.19, 6.090000e+01
877.20, 6.072000e+01
881.19, 6.125000e+01
885.21, 6.125000e+01
889.21, 6.090000e+01
893.20, 6.072000e+01
897.21, 6.072000e+01
901.22, 6.090000e+01
905.22, 6.037000e+01
909.23, 6.037000e+01
913.22, 6.037000e+01
917.23, 6.037000e+01
921.22, 6.037000e+01
925.24, 5.967000e+01
929.24, 5.985000e+01
933.24, 5.985000e+01
937.24, 5.985000e+01
941.24, 6.002000e+01
